kc_type,experiment_id,motion_folder,motion_index,motion_name,segment_id,rigid_path,nonrigid_path,sampling_frequency,n_samples,is_anomaly_case,split
gait,exp10,motion02_gait_fast,motion02,gait_fast,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion02_gait_fast\exp10_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion02_gait_fast\exp10_motion02_imu_nonrigid.csv,40.0,3300,False,test
gait,exp10,motion02_gait_fast,motion02,gait_fast,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion02_gait_fast\exp10_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion02_gait_fast\exp10_motion02_imu_nonrigid.csv,40.0,3300,False,test
gait,exp10,motion02_gait_fast,motion02,gait_fast,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion02_gait_fast\exp10_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion02_gait_fast\exp10_motion02_imu_nonrigid.csv,40.0,3300,False,test
gait,exp10,motion02_gait_fast,motion02,gait_fast,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion02_gait_fast\exp10_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion02_gait_fast\exp10_motion02_imu_nonrigid.csv,40.0,3300,False,test
gait,exp10,motion02_gait_fast,motion02,gait_fast,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion02_gait_fast\exp10_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion02_gait_fast\exp10_motion02_imu_nonrigid.csv,40.0,3300,False,test
gait,exp10,motion03_pause,motion03,pause,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion03_pause\exp10_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion03_pause\exp10_motion03_imu_nonrigid.csv,40.0,150,False,test
gait,exp10,motion03_pause,motion03,pause,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion03_pause\exp10_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion03_pause\exp10_motion03_imu_nonrigid.csv,40.0,150,False,test
gait,exp10,motion03_pause,motion03,pause,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion03_pause\exp10_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion03_pause\exp10_motion03_imu_nonrigid.csv,40.0,150,False,test
gait,exp10,motion03_pause,motion03,pause,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion03_pause\exp10_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion03_pause\exp10_motion03_imu_nonrigid.csv,40.0,150,False,test
gait,exp10,motion03_pause,motion03,pause,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion03_pause\exp10_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp10\motion03_pause\exp10_motion03_imu_nonrigid.csv,40.0,150,False,test
gait,exp11,motion01_quasistatic1,motion01,quasistatic1,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion01_quasistatic1\exp11_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion01_quasistatic1\exp11_motion01_imu_nonrigid.csv,40.0,2100,False,test
gait,exp11,motion01_quasistatic1,motion01,quasistatic1,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion01_quasistatic1\exp11_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion01_quasistatic1\exp11_motion01_imu_nonrigid.csv,40.0,2100,False,test
gait,exp11,motion01_quasistatic1,motion01,quasistatic1,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion01_quasistatic1\exp11_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion01_quasistatic1\exp11_motion01_imu_nonrigid.csv,40.0,2100,False,test
gait,exp11,motion01_quasistatic1,motion01,quasistatic1,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion01_quasistatic1\exp11_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion01_quasistatic1\exp11_motion01_imu_nonrigid.csv,40.0,2100,False,test
gait,exp11,motion01_quasistatic1,motion01,quasistatic1,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion01_quasistatic1\exp11_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion01_quasistatic1\exp11_motion01_imu_nonrigid.csv,40.0,2100,False,test
gait,exp11,motion02_slow,motion02,slow,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion02_slow\exp11_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion02_slow\exp11_motion02_imu_nonrigid.csv,40.0,680,False,test
gait,exp11,motion02_slow,motion02,slow,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion02_slow\exp11_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion02_slow\exp11_motion02_imu_nonrigid.csv,40.0,680,False,test
gait,exp11,motion02_slow,motion02,slow,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion02_slow\exp11_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion02_slow\exp11_motion02_imu_nonrigid.csv,40.0,680,False,test
gait,exp11,motion02_slow,motion02,slow,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion02_slow\exp11_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion02_slow\exp11_motion02_imu_nonrigid.csv,40.0,680,False,test
gait,exp11,motion02_slow,motion02,slow,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion02_slow\exp11_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion02_slow\exp11_motion02_imu_nonrigid.csv,40.0,680,False,test
gait,exp11,motion03_rotation,motion03,rotation,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion03_rotation\exp11_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion03_rotation\exp11_motion03_imu_nonrigid.csv,40.0,1040,False,test
gait,exp11,motion03_rotation,motion03,rotation,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion03_rotation\exp11_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion03_rotation\exp11_motion03_imu_nonrigid.csv,40.0,1040,False,test
gait,exp11,motion03_rotation,motion03,rotation,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion03_rotation\exp11_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion03_rotation\exp11_motion03_imu_nonrigid.csv,40.0,1040,False,test
gait,exp11,motion03_rotation,motion03,rotation,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion03_rotation\exp11_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion03_rotation\exp11_motion03_imu_nonrigid.csv,40.0,1040,False,test
gait,exp11,motion03_rotation,motion03,rotation,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion03_rotation\exp11_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion03_rotation\exp11_motion03_imu_nonrigid.csv,40.0,1040,False,test
gait,exp11,motion04_shaking,motion04,shaking,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion04_shaking\exp11_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion04_shaking\exp11_motion04_imu_nonrigid.csv,40.0,1460,False,test
gait,exp11,motion04_shaking,motion04,shaking,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion04_shaking\exp11_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion04_shaking\exp11_motion04_imu_nonrigid.csv,40.0,1460,False,test
gait,exp11,motion04_shaking,motion04,shaking,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion04_shaking\exp11_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion04_shaking\exp11_motion04_imu_nonrigid.csv,40.0,1460,False,test
gait,exp11,motion04_shaking,motion04,shaking,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion04_shaking\exp11_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion04_shaking\exp11_motion04_imu_nonrigid.csv,40.0,1460,False,test
gait,exp11,motion04_shaking,motion04,shaking,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion04_shaking\exp11_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion04_shaking\exp11_motion04_imu_nonrigid.csv,40.0,1460,False,test
gait,exp11,motion05_quasistatic2,motion05,quasistatic2,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion05_quasistatic2\exp11_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion05_quasistatic2\exp11_motion05_imu_nonrigid.csv,40.0,1620,False,test
gait,exp11,motion05_quasistatic2,motion05,quasistatic2,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion05_quasistatic2\exp11_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion05_quasistatic2\exp11_motion05_imu_nonrigid.csv,40.0,1620,False,test
gait,exp11,motion05_quasistatic2,motion05,quasistatic2,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion05_quasistatic2\exp11_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion05_quasistatic2\exp11_motion05_imu_nonrigid.csv,40.0,1620,False,test
gait,exp11,motion05_quasistatic2,motion05,quasistatic2,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion05_quasistatic2\exp11_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion05_quasistatic2\exp11_motion05_imu_nonrigid.csv,40.0,1620,False,test
gait,exp11,motion05_quasistatic2,motion05,quasistatic2,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion05_quasistatic2\exp11_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion05_quasistatic2\exp11_motion05_imu_nonrigid.csv,40.0,1620,False,test
gait,exp11,motion06_explosiv,motion06,explosiv,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion06_explosiv\exp11_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion06_explosiv\exp11_motion06_imu_nonrigid.csv,40.0,1000,False,test
gait,exp11,motion06_explosiv,motion06,explosiv,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion06_explosiv\exp11_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion06_explosiv\exp11_motion06_imu_nonrigid.csv,40.0,1000,False,test
gait,exp11,motion06_explosiv,motion06,explosiv,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion06_explosiv\exp11_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion06_explosiv\exp11_motion06_imu_nonrigid.csv,40.0,1000,False,test
gait,exp11,motion06_explosiv,motion06,explosiv,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion06_explosiv\exp11_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion06_explosiv\exp11_motion06_imu_nonrigid.csv,40.0,1000,False,test
gait,exp11,motion06_explosiv,motion06,explosiv,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion06_explosiv\exp11_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion06_explosiv\exp11_motion06_imu_nonrigid.csv,40.0,1000,False,test
gait,exp11,motion07_pause,motion07,pause,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion07_pause\exp11_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion07_pause\exp11_motion07_imu_nonrigid.csv,40.0,294,False,test
gait,exp11,motion07_pause,motion07,pause,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion07_pause\exp11_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion07_pause\exp11_motion07_imu_nonrigid.csv,40.0,294,False,test
gait,exp11,motion07_pause,motion07,pause,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion07_pause\exp11_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion07_pause\exp11_motion07_imu_nonrigid.csv,40.0,294,False,test
gait,exp11,motion07_pause,motion07,pause,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion07_pause\exp11_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion07_pause\exp11_motion07_imu_nonrigid.csv,40.0,294,False,test
gait,exp11,motion07_pause,motion07,pause,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion07_pause\exp11_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp11\motion07_pause\exp11_motion07_imu_nonrigid.csv,40.0,294,False,test
